fecha,temp_max,temp_min,estación
2024-12-23,37.2,23.5,TERMAS DE RIO HONDO AERO
2024-12-23,37.5,20.5,TINOGASTA
2024-12-23,24.6,17.2,TRELEW AERO
2024-12-23,31.9,17.5,TRENQUE LAUQUEN
2024-12-23,28.1,15.3,TRES ARROYOS
2024-12-23,36.2,21.2,TUCUMAN AERO
2024-12-23,,8.0,USHUAIA AERO
2024-12-23,31.0,15.3,USPALLATA
2024-12-23,29.0,13.6,VENADO TUERTO AERO
2024-12-23,,16.2,VIEDMA AERO
2024-12-23,34.5,13.5,VILLA DE MARIA DEL RIO SECO
2024-12-23,35.4,20.5,VILLA DOLORES AERO
2024-12-23,26.0,12.1,VILLA GESELL AERO
2024-12-23,34.0,17.2,VILLA REYNOLDS AERO
2024-12-22,25.7,15.8,AEROPARQUE AERO
2024-12-22,29.0,12.2,AZUL AERO
2024-12-22,30.6,11.0,BAHIA BLANCA AERO
2024-12-22,25.3,4.1,BARILOCHE AERO
2024-12-22,-1.6,-9.3,BASE BELGRANO II
2024-12-22,0.8,-0.7,BASE CARLINI (EX JUBANY)
2024-12-22,3.7,-2.0,BASE ESPERANZA
2024-12-22,2.6,-4.6,BASE MARAMBIO
2024-12-22,2.5,-0.7,BASE ORCADAS
2024-12-22,3.5,-0.5,BASE SAN MARTIN
2024-12-22,28.7,12.3,BENITO JUAREZ
2024-12-22,27.6,19.5,BERNARDO DE IRIGOYEN AERO
2024-12-22,30.5,13.0,BOLIVAR AERO
2024-12-22,27.6,16.5,BUENOS AIRES OBSERVATORIO
2024-12-22,,,CAMPO DE MAYO AERO
2024-12-22,35.0,20.2,CATAMARCA AERO
2024-12-22,,15.4,CERES AERO
2024-12-22,,17.3,CHAMICAL AERO
2024-12-22,28.8,5.0,CHAPELCO AERO
2024-12-22,34.0,19.0,CHEPES
2024-12-22,,,CHILECITO AERO
2024-12-22,29.3,10.1,COMODORO RIVADAVIA AERO
2024-12-22,27.6,12.9,CONCORDIA AERO
2024-12-22,28.9,12.7,CORDOBA AERO
2024-12-22,29.9,16.5,CORDOBA OBSERVATORIO
2024-12-22,31.6,10.3,CORONEL SUAREZ AERO
2024-12-22,30.0,19.0,CORRIENTES AERO
2024-12-22,,11.3,DOLORES AERO
2024-12-22,27.5,6.3,EL BOLSON AERO
2024-12-22,17.9,,EL CALAFATE AERO
2024-12-22,28.4,13.8,EL PALOMAR AERO
2024-12-22,,14.6,ESCUELA DE AVIACION MILITAR AERO
2024-12-22,22.2,7.0,ESQUEL AERO
2024-12-22,29.0,15.8,EZEIZA AERO
2024-12-22,31.5,21.3,FORMOSA AERO
2024-12-22,33.0,15.8,GENERAL PICO AERO
2024-12-22,21.5,10.0,GOBERNADOR GREGORES AERO
2024-12-22,28.4,11.7,GUALEGUAYCHU AERO
2024-12-22,31.3,21.7,IGUAZU AERO
2024-12-22,31.0,19.5,ITUZAINGO
2024-12-22,34.0,13.5,JACHAL
2024-12-22,29.0,19.4,JUJUY AERO
2024-12-22,25.6,19.5,JUJUY U N
2024-12-22,29.5,10.6,JUNIN AERO
2024-12-22,27.0,13.1,LA PLATA AERO
2024-12-22,18.1,8.8,LA QUIACA OBSERVATORIO
2024-12-22,35.5,20.3,LA RIOJA AERO
2024-12-22,29.2,17.0,LABOULAYE AERO
2024-12-22,29.0,12.0,LAS FLORES
2024-12-22,34.0,23.0,LAS LOMITAS
2024-12-22,32.2,11.2,MALARGUE AERO
2024-12-22,29.8,9.6,MAQUINCHAO
2024-12-22,27.4,11.3,MAR DEL PLATA AERO
2024-12-22,27.0,11.6,MARCOS JUAREZ AERO
2024-12-22,,13.0,MARIANO MORENO AERO
2024-12-22,,19.6,MENDOZA AERO
2024-12-22,,16.6,MENDOZA OBSERVATORIO
2024-12-22,29.4,15.5,MERCEDES AERO (CTES)
2024-12-22,29.2,13.0,MERLO AERO
2024-12-22,26.8,19.1,METAN
2024-12-22,,15.1,MONTE CASEROS AERO
2024-12-22,29.1,14.0,MORON AERO
2024-12-22,33.8,14.4,NEUQUEN AERO
2024-12-22,31.6,11.6,NUEVE DE JULIO
2024-12-22,,,OBERA
2024-12-22,29.2,9.1,OLAVARRIA AERO
2024-12-22,32.4,22.6,ORAN AERO
2024-12-22,,12.4,PARANA AERO
2024-12-22,26.4,,PASO DE INDIOS
2024-12-22,29.1,17.4,PASO DE LOS LIBRES AERO
2024-12-22,30.8,12.6,PEHUAJO AERO
2024-12-22,,10.4,PERITO MORENO AERO
2024-12-22,31.2,10.8,PIGUE AERO
2024-12-22,27.8,15.0,PILAR OBSERVATORIO
2024-12-22,31.6,21.8,POSADAS AERO
2024-12-22,32.0,18.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-22,26.8,11.8,PUERTO DESEADO AERO
2024-12-22,28.5,9.2,PUERTO MADRYN AERO
2024-12-22,26.0,12.0,PUNTA INDIO B.A.
2024-12-22,28.2,14.0,RAFAELA AERO
2024-12-22,28.8,15.8,RECONQUISTA AERO
2024-12-22,31.4,18.5,RESISTENCIA AERO
2024-12-22,,14.2,RIO CUARTO AERO
2024-12-22,18.0,10.8,RIO GALLEGOS AERO
2024-12-22,13.3,3.2,RIO GRANDE B.A.
2024-12-22,35.0,22.8,RIVADAVIA
2024-12-22,27.6,11.7,ROSARIO AERO
2024-12-22,25.0,18.0,SALTA AERO
2024-12-22,,7.8,SAN ANTONIO OESTE AERO
2024-12-22,28.1,13.0,SAN FERNANDO AERO
2024-12-22,36.9,18.0,SAN JUAN AERO
2024-12-22,21.6,9.7,SAN JULIAN AERO
2024-12-22,33.3,18.0,SAN LUIS AERO
2024-12-22,35.7,17.3,SAN MARTIN (MZA)
2024-12-22,35.0,14.9,SAN RAFAEL AERO
2024-12-22,22.3,10.5,SANTA CRUZ AERO
2024-12-22,34.7,15.7,SANTA ROSA AERO
2024-12-22,,16.2,SANTA ROSA DE CONLARA AERO
2024-12-22,33.8,19.8,SANTIAGO DEL ESTERO AERO
2024-12-22,27.8,13.9,SAUCE VIEJO AERO
2024-12-22,28.3,13.4,SUNCHALES AERO
2024-12-22,29.1,11.0,TANDIL AERO
2024-12-22,,21.0,TARTAGAL AERO
2024-12-22,29.2,21.5,TERMAS DE RIO HONDO AERO
2024-12-22,32.5,21.0,TINOGASTA
2024-12-22,31.4,8.4,TRELEW AERO
2024-12-22,32.1,15.0,TRENQUE LAUQUEN
2024-12-22,26.6,12.5,TRES ARROYOS
2024-12-22,29.2,19.4,TUCUMAN AERO
2024-12-22,,8.4,USHUAIA AERO
2024-12-22,31.4,16.1,USPALLATA
2024-12-22,27.0,11.5,VENADO TUERTO AERO
2024-12-22,,8.9,VIEDMA AERO
2024-12-22,30.7,16.4,VILLA DE MARIA DEL RIO SECO
2024-12-22,34.5,14.9,VILLA DOLORES AERO
2024-12-22,24.3,8.8,VILLA GESELL AERO
2024-12-22,33.1,10.9,VILLA REYNOLDS AERO
2024-12-21,26.5,15.8,AEROPARQUE AERO
2024-12-21,22.6,7.2,AZUL AERO
2024-12-21,28.6,10.0,BAHIA BLANCA AERO
2024-12-21,22.0,3.0,BARILOCHE AERO
2024-12-21,0.4,-7.6,BASE BELGRANO II
2024-12-21,1.7,-2.2,BASE CARLINI (EX JUBANY)
2024-12-21,1.5,-4.2,BASE ESPERANZA
2024-12-21,-0.5,-6.2,BASE MARAMBIO
2024-12-21,4.7,-1.0,BASE ORCADAS
2024-12-21,3.4,-2.0,BASE SAN MARTIN
2024-12-21,23.2,4.7,BENITO JUAREZ
2024-12-21,30.0,17.0,BERNARDO DE IRIGOYEN AERO
2024-12-21,24.1,10.9,BOLIVAR AERO
2024-12-21,25.9,16.0,BUENOS AIRES OBSERVATORIO
2024-12-21,,,CAMPO DE MAYO AERO
2024-12-21,35.6,26.2,CATAMARCA AERO
2024-12-21,,19.8,CERES AERO
2024-12-21,,23.2,CHAMICAL AERO
2024-12-21,25.4,5.4,CHAPELCO AERO
2024-12-21,34.0,20.0,CHEPES
2024-12-21,,,CHILECITO AERO
2024-12-21,19.1,10.9,COMODORO RIVADAVIA AERO
2024-12-21,27.2,15.8,CONCORDIA AERO
2024-12-21,24.9,14.4,CORDOBA AERO
2024-12-21,26.4,15.7,CORDOBA OBSERVATORIO
2024-12-21,24.5,7.9,CORONEL SUAREZ AERO
2024-12-21,32.8,21.1,CORRIENTES AERO
2024-12-21,,7.6,DOLORES AERO
2024-12-21,25.7,2.8,EL BOLSON AERO
2024-12-21,17.4,,EL CALAFATE AERO
2024-12-21,25.2,14.2,EL PALOMAR AERO
2024-12-21,,14.5,ESCUELA DE AVIACION MILITAR AERO
2024-12-21,21.9,5.0,ESQUEL AERO
2024-12-21,24.7,12.0,EZEIZA AERO
2024-12-21,33.5,20.8,FORMOSA AERO
2024-12-21,27.3,14.8,GENERAL PICO AERO
2024-12-21,22.0,5.5,GOBERNADOR GREGORES AERO
2024-12-21,23.0,16.0,GUALEGUAYCHU AERO
2024-12-21,32.6,21.0,IGUAZU AERO
2024-12-21,34.5,22.0,ITUZAINGO
2024-12-21,30.0,17.5,JACHAL
2024-12-21,35.3,17.6,JUJUY AERO
2024-12-21,31.2,14.9,JUJUY U N
2024-12-21,25.6,13.1,JUNIN AERO
2024-12-21,22.8,8.3,LA PLATA AERO
2024-12-21,22.7,9.6,LA QUIACA OBSERVATORIO
2024-12-21,34.6,24.4,LA RIOJA AERO
2024-12-21,24.7,15.5,LABOULAYE AERO
2024-12-21,23.5,8.2,LAS FLORES
2024-12-21,36.0,21.2,LAS LOMITAS
2024-12-21,27.0,7.4,MALARGUE AERO
2024-12-21,25.0,5.6,MAQUINCHAO
2024-12-21,18.4,7.1,MAR DEL PLATA AERO
2024-12-21,22.0,15.5,MARCOS JUAREZ AERO
2024-12-21,,14.0,MARIANO MORENO AERO
2024-12-21,,18.7,MENDOZA AERO
2024-12-21,,17.0,MENDOZA OBSERVATORIO
2024-12-21,31.8,19.5,MERCEDES AERO (CTES)
2024-12-21,25.0,12.0,MERLO AERO
2024-12-21,33.0,18.6,METAN
2024-12-21,,18.8,MONTE CASEROS AERO
2024-12-21,25.6,13.9,MORON AERO
2024-12-21,30.2,14.2,NEUQUEN AERO
2024-12-21,26.9,11.0,NUEVE DE JULIO
2024-12-21,34.0,21.0,OBERA
2024-12-21,22.5,7.9,OLAVARRIA AERO
2024-12-21,37.0,20.6,ORAN AERO
2024-12-21,,15.1,PARANA AERO
2024-12-21,23.7,,PASO DE INDIOS
2024-12-21,31.6,21.4,PASO DE LOS LIBRES AERO
2024-12-21,23.9,12.0,PEHUAJO AERO
2024-12-21,20.7,8.3,PERITO MORENO AERO
2024-12-21,23.2,11.5,PIGUE AERO
2024-12-21,25.6,14.6,PILAR OBSERVATORIO
2024-12-21,33.8,22.3,POSADAS AERO
2024-12-21,33.4,18.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-21,16.4,4.5,PUERTO DESEADO AERO
2024-12-21,22.0,10.8,PUERTO MADRYN AERO
2024-12-21,21.0,12.0,PUNTA INDIO B.A.
2024-12-21,28.5,17.4,RAFAELA AERO
2024-12-21,31.5,20.8,RECONQUISTA AERO
2024-12-21,34.8,20.6,RESISTENCIA AERO
2024-12-21,,12.5,RIO CUARTO AERO
2024-12-21,17.0,6.6,RIO GALLEGOS AERO
2024-12-21,15.0,5.0,RIO GRANDE B.A.
2024-12-21,37.0,21.3,RIVADAVIA
2024-12-21,25.6,15.2,ROSARIO AERO
2024-12-21,32.0,13.9,SALTA AERO
2024-12-21,,12.0,SAN ANTONIO OESTE AERO
2024-12-21,26.2,16.3,SAN FERNANDO AERO
2024-12-21,33.3,19.2,SAN JUAN AERO
2024-12-21,17.0,4.9,SAN JULIAN AERO
2024-12-21,29.0,15.0,SAN LUIS AERO
2024-12-21,31.9,16.7,SAN MARTIN (MZA)
2024-12-21,30.2,12.0,SAN RAFAEL AERO
2024-12-21,20.5,6.7,SANTA CRUZ AERO
2024-12-21,29.4,12.4,SANTA ROSA AERO
2024-12-21,,14.7,SANTA ROSA DE CONLARA AERO
2024-12-21,34.6,23.6,SANTIAGO DEL ESTERO AERO
2024-12-21,28.5,15.7,SAUCE VIEJO AERO
2024-12-21,25.6,16.0,SUNCHALES AERO
2024-12-21,23.4,5.0,TANDIL AERO
2024-12-21,,20.3,TARTAGAL AERO
2024-12-21,34.2,23.0,TERMAS DE RIO HONDO AERO
2024-12-21,36.0,19.5,TINOGASTA
2024-12-21,21.9,8.4,TRELEW AERO
2024-12-21,24.6,13.9,TRENQUE LAUQUEN
2024-12-21,24.0,7.2,TRES ARROYOS
2024-12-21,34.1,20.5,TUCUMAN AERO
2024-12-21,,5.0,USHUAIA AERO
2024-12-21,28.5,13.9,USPALLATA
2024-12-21,22.0,13.2,VENADO TUERTO AERO
2024-12-21,,,VICTORICA
2024-12-21,,9.2,VIEDMA AERO
2024-12-21,28.0,16.6,VILLA DE MARIA DEL RIO SECO
2024-12-21,29.5,18.6,VILLA DOLORES AERO
2024-12-21,19.6,8.4,VILLA GESELL AERO
2024-12-21,26.6,14.0,VILLA REYNOLDS AERO
2024-12-20,30.6,20.9,AEROPARQUE AERO
2024-12-20,26.4,13.9,AZUL AERO
2024-12-20,24.1,16.2,BAHIA BLANCA AERO
2024-12-20,17.8,6.0,BARILOCHE AERO
2024-12-20,2.3,-7.6,BASE BELGRANO II
2024-12-20,-0.2,-2.2,BASE CARLINI (EX JUBANY)
2024-12-20,-0.8,-3.7,BASE ESPERANZA
2024-12-20,-2.9,-5.4,BASE MARAMBIO
2024-12-20,2.4,-1.9,BASE ORCADAS
2024-12-20,5.4,-3.3,BASE SAN MARTIN
2024-12-20,25.8,13.0,BENITO JUAREZ
2024-12-20,28.5,18.0,BERNARDO DE IRIGOYEN AERO
2024-12-20,28.1,14.5,BOLIVAR AERO
2024-12-20,31.5,22.2,BUENOS AIRES OBSERVATORIO
2024-12-20,30.9,19.0,CAMPO DE MAYO AERO
2024-12-20,40.2,24.7,CATAMARCA AERO
2024-12-20,,17.1,CERES AERO
2024-12-20,,,CHAMICAL AERO
2024-12-20,18.0,8.7,CHAPELCO AERO
2024-12-20,36.5,28.0,CHEPES
2024-12-20,38.2,18.4,CHILECITO AERO
2024-12-20,20.5,9.2,COMODORO RIVADAVIA AERO
2024-12-20,32.6,17.5,CONCORDIA AERO
2024-12-20,32.9,13.4,CORDOBA AERO
2024-12-20,33.7,17.7,CORDOBA OBSERVATORIO
2024-12-20,25.2,16.4,CORONEL SUAREZ AERO
2024-12-20,31.7,20.8,CORRIENTES AERO
2024-12-20,,16.4,DOLORES AERO
2024-12-20,21.0,3.5,EL BOLSON AERO
2024-12-20,13.9,,EL CALAFATE AERO
2024-12-20,30.9,19.5,EL PALOMAR AERO
2024-12-20,,13.5,ESCUELA DE AVIACION MILITAR AERO
2024-12-20,17.2,5.0,ESQUEL AERO
2024-12-20,30.1,21.6,EZEIZA AERO
2024-12-20,31.5,20.1,FORMOSA AERO
2024-12-20,30.1,18.2,GENERAL PICO AERO
2024-12-20,16.5,5.0,GOBERNADOR GREGORES AERO
2024-12-20,30.5,16.7,GUALEGUAYCHU AERO
2024-12-20,29.3,21.5,IGUAZU AERO
2024-12-20,32.5,20.0,ITUZAINGO
2024-12-20,33.0,12.5,JACHAL
2024-12-20,33.6,14.7,JUJUY AERO
2024-12-20,31.1,13.6,JUJUY U N
2024-12-20,29.1,16.3,JUNIN AERO
2024-12-20,29.9,18.7,LA PLATA AERO
2024-12-20,24.0,9.1,LA QUIACA OBSERVATORIO
2024-12-20,41.0,21.2,LA RIOJA AERO
2024-12-20,27.0,19.7,LABOULAYE AERO
2024-12-20,27.5,18.4,LAS FLORES
2024-12-20,33.7,19.3,LAS LOMITAS
2024-12-20,25.6,12.0,MALARGUE AERO
2024-12-20,20.4,5.3,MAQUINCHAO
2024-12-20,25.1,14.8,MAR DEL PLATA AERO
2024-12-20,30.2,17.8,MARCOS JUAREZ AERO
2024-12-20,,19.5,MARIANO MORENO AERO
2024-12-20,,23.0,MENDOZA AERO
2024-12-20,,20.0,MENDOZA OBSERVATORIO
2024-12-20,32.0,17.8,MERCEDES AERO (CTES)
2024-12-20,30.4,20.9,MERLO AERO
2024-12-20,33.1,15.5,METAN
2024-12-20,,18.2,MONTE CASEROS AERO
2024-12-20,30.7,19.9,MORON AERO
2024-12-20,26.8,16.2,NEUQUEN AERO
2024-12-20,30.0,16.0,NUEVE DE JULIO
2024-12-20,33.8,19.0,OBERA
2024-12-20,26.3,13.6,OLAVARRIA AERO
2024-12-20,35.7,18.2,ORAN AERO
2024-12-20,,17.5,PARANA AERO
2024-12-20,21.1,,PASO DE INDIOS
2024-12-20,31.8,20.0,PASO DE LOS LIBRES AERO
2024-12-20,28.6,16.9,PEHUAJO AERO
2024-12-20,17.5,7.0,PERITO MORENO AERO
2024-12-20,25.2,17.7,PIGUE AERO
2024-12-20,32.5,19.5,PILAR OBSERVATORIO
2024-12-20,31.2,21.6,POSADAS AERO
2024-12-20,32.8,15.6,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-20,16.0,7.2,PUERTO DESEADO AERO
2024-12-20,21.0,9.8,PUERTO MADRYN AERO
2024-12-20,28.0,20.0,PUNTA INDIO B.A.
2024-12-20,32.0,17.5,RAFAELA AERO
2024-12-20,32.0,17.8,RECONQUISTA AERO
2024-12-20,33.0,19.4,RESISTENCIA AERO
2024-12-20,,19.2,RIO CUARTO AERO
2024-12-20,14.2,4.4,RIO GALLEGOS AERO
2024-12-20,15.2,3.8,RIO GRANDE B.A.
2024-12-20,36.0,20.8,RIVADAVIA
2024-12-20,32.4,16.8,ROSARIO AERO
2024-12-20,31.3,13.6,SALTA AERO
2024-12-20,,14.2,SAN ANTONIO OESTE AERO
2024-12-20,30.5,20.0,SAN FERNANDO AERO
2024-12-20,33.8,20.0,SAN JUAN AERO
2024-12-20,17.2,4.9,SAN JULIAN AERO
2024-12-20,28.1,20.0,SAN LUIS AERO
2024-12-20,30.4,21.5,SAN MARTIN (MZA)
2024-12-20,29.8,17.7,SAN RAFAEL AERO
2024-12-20,17.5,4.2,SANTA CRUZ AERO
2024-12-20,28.5,18.6,SANTA ROSA AERO
2024-12-20,,16.6,SANTA ROSA DE CONLARA AERO
2024-12-20,39.0,16.8,SANTIAGO DEL ESTERO AERO
2024-12-20,31.8,16.5,SAUCE VIEJO AERO
2024-12-20,33.0,18.4,SUNCHALES AERO
2024-12-20,24.8,15.7,TANDIL AERO
2024-12-20,,18.6,TARTAGAL AERO
2024-12-20,37.9,15.5,TERMAS DE RIO HONDO AERO
2024-12-20,39.2,15.5,TINOGASTA
2024-12-20,21.0,10.3,TRELEW AERO
2024-12-20,29.1,20.5,TRENQUE LAUQUEN
2024-12-20,21.4,14.7,TRES ARROYOS
2024-12-20,36.2,17.8,TUCUMAN AERO
2024-12-20,,3.7,USHUAIA AERO
2024-12-20,28.5,15.0,USPALLATA
2024-12-20,28.5,19.4,VENADO TUERTO AERO
2024-12-20,28.6,15.7,VICTORICA
2024-12-20,,14.8,VIEDMA AERO
2024-12-20,36.0,13.2,VILLA DE MARIA DEL RIO SECO
2024-12-20,35.0,18.3,VILLA DOLORES AERO
2024-12-20,23.8,13.5,VILLA GESELL AERO
2024-12-20,26.3,16.0,VILLA REYNOLDS AERO
2024-12-19,26.0,18.4,AEROPARQUE AERO
2024-12-19,30.5,14.2,AZUL AERO
2024-12-19,30.7,16.6,BAHIA BLANCA AERO
2024-12-19,16.0,7.6,BARILOCHE AERO
2024-12-19,-1.6,-6.7,BASE BELGRANO II
2024-12-19,0.5,-1.3,BASE CARLINI (EX JUBANY)
2024-12-19,0.1,-2.1,BASE ESPERANZA
2024-12-19,-1.5,-4.4,BASE MARAMBIO
2024-12-19,-0.7,-2.5,BASE ORCADAS
2024-12-19,1.5,-2.6,BASE SAN MARTIN
2024-12-19,30.5,12.8,BENITO JUAREZ
2024-12-19,23.5,18.4,BERNARDO DE IRIGOYEN AERO
2024-12-19,32.1,14.4,BOLIVAR AERO
2024-12-19,28.0,19.5,BUENOS AIRES OBSERVATORIO
2024-12-19,29.2,17.5,CAMPO DE MAYO AERO
2024-12-19,37.5,15.9,CATAMARCA AERO
2024-12-19,,15.6,CERES AERO
2024-12-19,,12.3,CHAMICAL AERO
2024-12-19,17.0,7.0,CHAPELCO AERO
2024-12-19,35.0,15.5,CHEPES
2024-12-19,36.8,15.8,CHILECITO AERO
2024-12-19,19.4,8.7,COMODORO RIVADAVIA AERO
2024-12-19,29.9,20.0,CONCORDIA AERO
2024-12-19,30.9,11.9,CORDOBA AERO
2024-12-19,32.8,15.1,CORDOBA OBSERVATORIO
2024-12-19,32.3,14.0,CORONEL SUAREZ AERO
2024-12-19,28.6,21.0,CORRIENTES AERO
2024-12-19,,18.6,DOLORES AERO
2024-12-19,18.5,4.7,EL BOLSON AERO
2024-12-19,14.9,,EL CALAFATE AERO
2024-12-19,29.0,18.6,EL PALOMAR AERO
2024-12-19,,12.8,ESCUELA DE AVIACION MILITAR AERO
2024-12-19,16.9,3.5,ESQUEL AERO
2024-12-19,29.4,18.5,EZEIZA AERO
2024-12-19,28.8,21.1,FORMOSA AERO
2024-12-19,32.5,17.7,GENERAL PICO AERO
2024-12-19,16.4,5.0,GOBERNADOR GREGORES AERO
2024-12-19,27.9,19.4,GUALEGUAYCHU AERO
2024-12-19,24.8,21.2,IGUAZU AERO
2024-12-19,26.4,21.8,ITUZAINGO
2024-12-19,34.5,10.0,JACHAL
2024-12-19,32.7,19.0,JUJUY AERO
2024-12-19,29.4,16.8,JUJUY U N
2024-12-19,32.5,14.2,JUNIN AERO
2024-12-19,27.8,17.0,LA PLATA AERO
2024-12-19,22.5,8.1,LA QUIACA OBSERVATORIO
2024-12-19,36.9,15.3,LA RIOJA AERO
2024-12-19,33.5,16.3,LABOULAYE AERO
2024-12-19,30.5,18.5,LAS FLORES
2024-12-19,31.6,21.3,LAS LOMITAS
2024-12-19,30.8,10.3,MALARGUE AERO
2024-12-19,21.6,7.1,MAQUINCHAO
2024-12-19,29.3,16.7,MAR DEL PLATA AERO
2024-12-19,30.4,16.3,MARCOS JUAREZ AERO
2024-12-19,,18.0,MARIANO MORENO AERO
2024-12-19,,18.4,MENDOZA AERO
2024-12-19,,17.4,MENDOZA OBSERVATORIO
2024-12-19,29.6,20.0,MERCEDES AERO (CTES)
2024-12-19,29.4,19.0,MERLO AERO
2024-12-19,31.2,17.5,METAN
2024-12-19,,20.2,MONTE CASEROS AERO
2024-12-19,29.8,18.6,MORON AERO
2024-12-19,29.2,15.2,NEUQUEN AERO
2024-12-19,33.4,15.4,NUEVE DE JULIO
2024-12-19,26.0,19.8,OBERA
2024-12-19,31.1,14.9,OLAVARRIA AERO
2024-12-19,32.0,21.2,ORAN AERO
2024-12-19,,16.3,PARANA AERO
2024-12-19,21.4,,PASO DE INDIOS
2024-12-19,28.5,21.0,PASO DE LOS LIBRES AERO
2024-12-19,33.1,16.6,PEHUAJO AERO
2024-12-19,16.7,7.4,PERITO MORENO AERO
2024-12-19,31.5,16.0,PIGUE AERO
2024-12-19,31.5,14.6,PILAR OBSERVATORIO
2024-12-19,28.3,22.3,POSADAS AERO
2024-12-19,30.6,20.3,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-19,19.5,10.8,PUERTO DESEADO AERO
2024-12-19,20.6,10.5,PUERTO MADRYN AERO
2024-12-19,27.5,18.0,PUNTA INDIO B.A.
2024-12-19,29.3,14.0,RAFAELA AERO
2024-12-19,29.0,18.8,RECONQUISTA AERO
2024-12-19,30.3,20.4,RESISTENCIA AERO
2024-12-19,,15.8,RIO CUARTO AERO
2024-12-19,16.1,5.4,RIO GALLEGOS AERO
2024-12-19,14.6,4.6,RIO GRANDE B.A.
2024-12-19,35.0,19.3,RIVADAVIA
2024-12-19,29.7,17.0,ROSARIO AERO
2024-12-19,30.4,16.1,SALTA AERO
2024-12-19,,10.6,SAN ANTONIO OESTE AERO
2024-12-19,28.3,19.0,SAN FERNANDO AERO
2024-12-19,37.5,17.3,SAN JUAN AERO
2024-12-19,19.2,8.4,SAN JULIAN AERO
2024-12-19,33.6,17.9,SAN LUIS AERO
2024-12-19,35.2,18.1,SAN MARTIN (MZA)
2024-12-19,34.0,16.1,SAN RAFAEL AERO
2024-12-19,19.5,6.2,SANTA CRUZ AERO
2024-12-19,32.6,15.3,SANTA ROSA AERO
2024-12-19,,15.7,SANTA ROSA DE CONLARA AERO
2024-12-19,35.8,16.2,SANTIAGO DEL ESTERO AERO
2024-12-19,28.2,15.8,SAUCE VIEJO AERO
2024-12-19,28.9,14.3,SUNCHALES AERO
2024-12-19,29.9,14.1,TANDIL AERO
2024-12-19,,19.0,TARTAGAL AERO
2024-12-19,34.7,15.6,TERMAS DE RIO HONDO AERO
2024-12-19,35.0,15.0,TINOGASTA
2024-12-19,22.6,12.4,TRELEW AERO
2024-12-19,34.5,17.5,TRENQUE LAUQUEN
2024-12-19,31.5,15.3,TRES ARROYOS
2024-12-19,32.0,17.7,TUCUMAN AERO
2024-12-19,,4.2,USHUAIA AERO
2024-12-19,32.0,13.0,USPALLATA
2024-12-19,30.4,14.5,VENADO TUERTO AERO
2024-12-19,31.5,14.2,VICTORICA
2024-12-19,,9.3,VIEDMA AERO
2024-12-19,31.9,15.0,VILLA DE MARIA DEL RIO SECO
2024-12-19,33.7,14.5,VILLA DOLORES AERO
2024-12-19,28.6,18.8,VILLA GESELL AERO
2024-12-19,32.8,13.9,VILLA REYNOLDS AERO
2024-12-18,27.3,19.8,AEROPARQUE AERO
2024-12-18,27.2,16.3,AZUL AERO
2024-12-18,33.2,17.0,BAHIA BLANCA AERO
2024-12-18,17.9,11.8,BARILOCHE AERO
2024-12-18,-0.5,-5.6,BASE BELGRANO II
2024-12-18,5.4,-1.4,BASE CARLINI (EX JUBANY)
2024-12-18,-0.1,-2.5,BASE ESPERANZA
2024-12-18,-2.8,-5.5,BASE MARAMBIO
2024-12-18,-0.9,-2.6,BASE ORCADAS
2024-12-18,1.9,-2.6,BASE SAN MARTIN
2024-12-18,26.7,16.2,BENITO JUAREZ
2024-12-18,27.8,18.0,BERNARDO DE IRIGOYEN AERO
2024-12-18,24.1,17.0,BOLIVAR AERO
2024-12-18,29.5,20.4,BUENOS AIRES OBSERVATORIO
2024-12-18,30.0,16.5,CAMPO DE MAYO AERO
2024-12-18,31.5,16.9,CATAMARCA AERO
2024-12-18,,18.1,CERES AERO
2024-12-18,,16.5,CHAMICAL AERO
2024-12-18,20.0,12.0,CHAPELCO AERO
2024-12-18,28.2,16.0,CHEPES
2024-12-18,29.4,22.1,CHILECITO AERO
2024-12-18,25.8,13.2,COMODORO RIVADAVIA AERO
2024-12-18,31.4,17.2,CONCORDIA AERO
2024-12-18,25.1,14.9,CORDOBA AERO
2024-12-18,27.1,16.3,CORDOBA OBSERVATORIO
2024-12-18,26.4,17.0,CORONEL SUAREZ AERO
2024-12-18,32.6,19.6,CORRIENTES AERO
2024-12-18,,17.6,DOLORES AERO
2024-12-18,21.5,12.8,EL BOLSON AERO
2024-12-18,13.9,,EL CALAFATE AERO
2024-12-18,29.4,19.0,EL PALOMAR AERO
2024-12-18,,15.4,ESCUELA DE AVIACION MILITAR AERO
2024-12-18,18.2,10.4,ESQUEL AERO
2024-12-18,30.5,20.2,EZEIZA AERO
2024-12-18,34.7,17.8,FORMOSA AERO
2024-12-18,27.4,16.3,GENERAL PICO AERO
2024-12-18,18.0,8.0,GOBERNADOR GREGORES AERO
2024-12-18,30.5,17.0,GUALEGUAYCHU AERO
2024-12-18,32.4,16.7,IGUAZU AERO
2024-12-18,33.0,18.0,ITUZAINGO
2024-12-18,29.5,14.0,JACHAL
2024-12-18,33.5,19.5,JUJUY AERO
